h_pwm,v_pwm,distance_cm,h_angle_deg,v_angle_deg,x_cm,y_cm,z_cm
1641,1275,1,124.95,9.642857142857142,-0.5647674252965826,0.8080714204066697,0.1675062233047364
1641,1291,5,124.95,11.7,-2.8047946189641855,4.013111008491954,1.0139364767825623
1641,1306,1,124.95,13.628571428571428,-0.5567316719400663,0.7965738333682038,0.23562676726531598
1641,1322,1,124.95,15.685714285714285,-0.551527549218771,0.7891277544142709,0.27036040698635294
1641,1337,61,124.95,17.614285714285714,-33.306177467738685,47.654607771577275,18.45906012300253
1641,1353,24,124.95,19.67142857142857,-12.946280127064611,18.523587768480034,8.079017703594218
1641,1368,48,124.95,21.6,-25.56638564711146,36.580483645417246,17.669978528864544
1641,1384,50,124.95,23.65714285714286,-26.235990901745776,37.53855743825325,20.06313751282371
1641,1400,62,124.95,25.714285714285715,-32.00007628875163,45.78583314396016,26.900791825288604
1644,1011,5,125.8,-24.3,-2.6656617083820007,3.6960311109366497,-2.057571793025544
1644,1026,5,125.8,-22.37142857142857,-2.7046569427055176,3.750099336767701,-1.903046448894321
1644,1042,5,125.8,-20.314285714285713,-2.7428735663980097,3.8030879923342567,-1.735847436072092
1644,1057,1,125.8,-18.385714285714286,-0.5550983254991297,0.7696628098840557,-0.31541244127244267
1644,1073,1,125.8,-16.32857142857143,-0.5613635322539591,0.7783497332882842,-0.2811452957910109
1644,1088,1,125.8,-14.4,-0.5665801539655716,0.7855827576737417,-0.2486898871648548
1644,1104,5,125.8,-12.342857142857143,-2.8571846841339723,3.961584265942248,-1.0688057749605724
1644,1120,5,125.8,-10.285714285714286,-2.8777858224889092,3.990148448727007,-0.8927844739931834
1644,1135,1,125.8,-8.357142857142858,-0.5787462001637526,0.8024513967453,-0.1453430137899127
1644,1151,5,125.8,-6.3,-2.907125447655666,4.0308288422887895,-0.5486715554552264
1644,1166,1,125.8,-4.371428571428571,-0.5832559660690896,0.8087043413844323,-0.07622182279888506
1644,1182,1,125.8,-2.3142857142857145,-0.5844805588725736,0.8104022811813966,-0.04038092316914863
1644,1197,1,125.8,-0.38571428571428573,-0.584944420009828,0.811045440509925,-0.006731933409321826
1644,1213,1,125.8,1.6714285714285715,-0.5847087926780687,0.8107187351571675,0.02916779439926065
1644,1228,1,125.8,3.6,-0.5838033946364989,0.8094633698124574,0.06279051952931337
1644,1244,1,125.8,5.6571428571428575,-0.5821086869404529,0.8071135996413836,0.09857542220244352
1644,1260,1,125.8,7.714285714285714,-0.5796636686729063,0.8037234982060646,0.13423326581765546
1644,1275,1,125.8,9.642857142857142,-0.5766928188297054,0.7996043133102975,0.1675062233047364
1644,1291,1,125.8,11.7,-0.5728038985957545,0.7942121924243514,0.20278729535651246
1644,1306,1,125.8,13.628571428571428,-0.5684873858549617,0.7882271999061491,0.23562676726531598
1644,1322,1,125.8,15.685714285714285,-0.5631733750475865,0.7808591422091977,0.27036040698635294
1644,1337,14,125.8,17.614285714285714,-7.805449107995594,10.82252209545947,4.236505602000581
1644,1353,20,125.8,19.67142857142857,-11.016373651382793,15.274578772385878,6.732514752995181
1644,1368,42,125.8,21.6,-22.842955440604957,31.67253883294204,15.461231212756475
1644,1384,40,125.8,23.65714285714286,-21.431983319466887,29.716177738812068,16.050510010258968
1644,1400,54,125.8,25.714285714285715,-28.45954732701939,39.460135542737014,23.42972191234814
1648,1011,1,126.93333333333334,-24.3,-0.5476488872303316,0.7285167321189031,-0.4115143586051088
1648,1026,5,126.93333333333334,-22.37142857142857,-2.778301463300693,3.6958700183274757,-1.903046448894321
1648,1042,5,126.93333333333334,-20.314285714285713,-2.8175586791977496,3.748092417211638,-1.735847436072092
1648,1057,1,126.93333333333334,-18.385714285714286,-0.5702129780892935,0.7585328941510031,-0.31541244127244267
1648,1073,1,126.93333333333334,-16.32857142857143,-0.576648778807669,0.7670941979667223,-0.2811452957910109
1648,1088,1,126.93333333333334,-14.4,-0.5820074427868284,0.7742226272608341,-0.2486898871648548
1648,1104,28,126.93333333333334,-12.342857142857143,-16.435901158352063,21.86406159221493,-5.985312339779204
1648,1120,1,126.93333333333334,-10.285714285714286,-0.5912288864028001,0.7864895671290074,-0.17855689479863668
1648,1135,5,126.93333333333334,-8.357142857142858,-2.972523778165793,3.954236664237561,-0.7267150689495636
1648,1151,5,126.93333333333334,-6.3,-2.9862829395069155,3.9725399594521744,-0.5486715554552264
1648,1166,1,126.93333333333334,-4.371428571428571,-0.5991373169817369,0.7970098551016425,-0.07622182279888506
1648,1182,1,126.93333333333334,-2.3142857142857145,-0.6003952539585661,0.7986832413842402,-0.04038092316914863
1648,1197,1,126.93333333333334,-0.38571428571428573,-0.6008717454706886,0.7993171001345966,-0.006731933409321826
1648,1213,40,126.93333333333334,1.6714285714285715,-24.02518809172517,31.9598047676928,1.166711775970426
1648,1228,1,126.93333333333334,3.6,-0.5996996513635474,0.7977579073952691,0.06279051952931337
1648,1244,1,126.93333333333334,5.6571428571428575,-0.5979587988371335,0.7954421167067169,0.09857542220244352
1648,1260,1,126.93333333333334,7.714285714285714,-0.595447205694483,0.7921010387435172,0.13423326581765546
1648,1275,1,126.93333333333334,9.642857142857142,-0.5923954632216075,0.7880414204270235,0.1675062233047364
1648,1291,1,126.93333333333334,11.7,-0.5884006524173074,0.7827272737530471,0.20278729535651246
1648,1306,1,126.93333333333334,13.628571428571428,-0.583966606282013,0.7768288288262511,0.23562676726531598
1648,1322,1,126.93333333333334,15.685714285714285,-0.5785079014204058,0.7695673189061057,0.27036040698635294
1648,1337,1,126.93333333333334,17.614285714285714,-0.572712999885789,0.7618585791873044,0.3026075430000415
1648,1353,29,126.93333333333334,19.67142857142857,-16.408687364862924,21.827860105526018,9.762146391843013
1648,1368,40,126.93333333333334,21.6,-22.347563188465546,29.728123409907134,14.724982107387119
1648,1384,55,126.93333333333334,23.65714285714286,-30.271381485345692,40.2688810853979,22.069451264106082
1648,1400,55,126.93333333333334,25.714285714285715,-29.77584520724864,39.6096877986346,23.863605651465697
1651,1011,1,127.78333333333333,-24.3,-0.5583959902369083,0.7203123286111162,-0.4115143586051088
1651,1026,5,127.78333333333333,-22.37142857142857,-2.832823060451054,3.6542479009404154,-1.903046448894321
1651,1042,5,127.78333333333333,-20.314285714285713,-2.8728506629093444,3.705882182059123,-1.735847436072092
1651,1057,1,127.78333333333333,-18.385714285714286,-0.5814028805141935,0.7499904548861647,-0.31541244127244267
1651,1073,5,127.78333333333333,-16.32857142857143,-2.9398248893527406,3.79227671541869,-1.4057264789550543
1651,1088,5,127.78333333333333,-14.4,-2.967144003375984,3.827517467468729,-1.243449435824274
1651,1104,1,127.78333333333333,-12.342857142857143,-0.5985157328741147,0.7720654675081632,-0.21376115499211445
1651,1120,13,127.78333333333333,-10.285714285714286,-7.8368056857370485,10.109219713363503,-2.3212396323822766
1651,1135,1,127.78333333333333,-8.357142857142858,-0.6061713617299991,0.7819409751131244,-0.1453430137899127
1651,1151,1,127.78333333333333,-6.3,-0.6089771961618963,0.7855604085773219,-0.10973431109104527
1651,1166,5,127.78333333333333,-4.371428571428571,-3.054474164056806,3.940170481633994,-0.3811091139944253
1651,1182,1,127.78333333333333,-2.3142857142857145,-0.6121774556381592,0.7896886372820601,-0.04038092316914863
1651,1197,1,127.78333333333333,-0.38571428571428573,-0.6126632978556003,0.7903153576473587,-0.006731933409321826
1651,1213,1,127.78333333333333,1.6714285714285715,-0.6124165048044962,0.7899970027873061,0.02916779439926065
1651,1228,1,127.78333333333333,3.6,-0.6114682024854299,0.7887737242114979,0.06279051952931337
1651,1244,1,127.78333333333333,5.6571428571428575,-0.6096931873379338,0.7864840134747312,0.09857542220244352
1651,1260,1,127.78333333333333,7.714285714285714,-0.607132306502303,0.7831805620347841,0.13423326581765546
1651,1275,1,127.78333333333333,9.642857142857142,-0.6040206764053124,0.7791666622931532,0.1675062233047364
1651,1291,1,127.78333333333333,11.7,-0.5999474711329386,0.7739123624307744,0.20278729535651246
1651,1306,1,127.78333333333333,13.628571428571428,-0.595426410942356,0.7680803445606463,0.23562676726531598
1651,1322,1,127.78333333333333,15.685714285714285,-0.5898605840454483,0.7609006122508618,0.27036040698635294
1651,1337,1,127.78333333333333,17.614285714285714,-0.5839519629267008,0.753278686751146,0.3026075430000415
1651,1353,35,127.78333333333333,19.67142857142857,-20.192215305202097,26.047288806884737,11.781900817741567
1651,1368,53,127.78333333333333,21.6,-30.19160032320613,38.94616421596807,19.510601292287934
1651,1384,50,127.78333333333333,23.65714285714286,-28.05948123214463,36.19580122230269,20.06313751282371
1651,1400,59,127.78333333333333,25.714285714285715,-32.56818090045966,42.011874428190666,25.59914060793593
1655,1011,1,128.91666666666666,-24.3,-0.5725338892043136,0.7091268422323391,-0.4115143586051088
1655,1026,5,128.91666666666666,-22.37142857142857,-2.9045466525280688,3.5975023219782223,-1.903046448894321
1655,1042,4,128.91666666666666,-20.314285714285713,-2.356470163678422,2.918667833455845,-1.3886779488576735
1655,1057,5,128.91666666666666,-18.385714285714286,-2.980616428084982,3.6917205346415196,-1.5770622063622133
1655,1073,1,128.91666666666666,-16.32857142857143,-0.6028515271990628,0.7466775467417931,-0.2811452957910109
1655,1088,1,128.91666666666666,-14.4,-0.6084536872699857,0.7536162488093593,-0.2486898871648548
1655,1104,5,128.91666666666666,-12.342857142857143,-3.068347071645371,3.8003816207502386,-1.0688057749605724
1655,1120,5,128.91666666666666,-10.285714285714286,-3.0904707526572937,3.82778348525182,-0.8927844739931834
1655,1135,1,128.91666666666666,-8.357142857142858,-0.6215188742818661,0.7697984783395374,-0.1453430137899127
1655,1151,5,128.91666666666666,-6.3,-3.1219787449349714,3.866808534231894,-0.5486715554552264
1655,1166,5,128.91666666666666,-4.371428571428571,-3.131809689177005,3.878984907679768,-0.3811091139944253
1655,1182,5,128.91666666666666,-2.3142857142857145,-3.138385175464946,3.887129148423299,-0.20190461584574315
1655,1197,1,128.91666666666666,-0.38571428571428573,-0.6281751782371999,0.7780428179215041,-0.006731933409321826
1655,1213,5,128.91666666666666,1.6714285714285715,-3.1396106834494857,3.8886470334316687,0.14583897199630325
1655,1228,1,128.91666666666666,3.6,-0.6269498245236759,0.7765251239895403,0.06279051952931337
1655,1244,1,128.91666666666666,5.6571428571428575,-0.62512986817807,0.7742709693959078,0.09857542220244352
1655,1260,1,128.91666666666666,7.714285714285714,-0.6225041489926754,0.7710188161353988,0.13423326581765546
1655,1275,1,128.91666666666666,9.642857142857142,-0.619313736252714,0.7670672468844486,0.1675062233047364
1655,1291,1,128.91666666666666,11.7,-0.6151374024378342,0.7618945392664425,0.20278729535651246
1655,1306,1,128.91666666666666,13.628571428571428,-0.6105018745696221,0.7561530848281147,0.23562676726531598
1655,1322,1,128.91666666666666,15.685714285714285,-0.604795127788413,0.7490848441515627,0.27036040698635294
1655,1337,1,128.91666666666666,17.614285714285714,-0.5987369076577205,0.7415812769534762,0.3026075430000415
1655,1353,19,128.91666666666666,19.67142857142857,-11.239019696564112,13.920382177355178,6.395889015345422
1655,1368,47,128.91666666666666,21.6,-27.451560002625097,34.00084855425262,17.301853976179864
1655,1384,50,128.91666666666666,23.65714285714286,-28.769912749694672,35.63372887471198,20.06313751282371
1655,1400,56,128.91666666666666,25.714285714285715,-31.69482983010665,39.256461523615144,24.297489390583255
1658,1011,1,129.76666666666668,-24.3,-0.5829906095840268,0.7005554095135308,-0.4115143586051088
1658,1026,1,129.76666666666668,-22.37142857142857,-0.5915190193809843,0.7108036425375065,-0.3806092897788642
1658,1042,1,129.76666666666668,-20.314285714285713,-0.5998771439969741,0.7208472509882461,-0.34716948721441837
1658,1057,15,129.76666666666668,-18.385714285714286,-9.105162617152915,10.941292743116628,-4.73118661908664
1658,1073,17,129.76666666666668,-16.32857142857143,-10.435653436901422,12.540087862214627,-4.779470028447185
1658,1088,1,129.76666666666668,-14.4,-0.6195664444215842,0.7445070590455996,-0.2486898871648548
1658,1104,1,129.76666666666668,-12.342857142857143,-0.6248774311682862,0.7508890494826522,-0.21376115499211445
1658,1120,5,129.76666666666668,-10.285714285714286,-3.1469149022728407,3.7815158972097196,-0.8927844739931834
1658,1135,5,129.76666666666668,-8.357142857142858,-3.1643512656441133,3.8024684451258937,-0.7267150689495636
1658,1151,1,129.76666666666668,-6.3,-0.6357996708797446,0.7640138477008006,-0.10973431109104527
1658,1166,5,129.76666666666668,-4.371428571428571,-3.1890088503440635,3.8320984324071867,-0.3811091139944253
1658,1182,5,129.76666666666668,-2.3142857142857145,-3.1957044308705647,3.8401442312254916,-0.20190461584574315
1658,1197,1,129.76666666666668,-0.38571428571428573,-0.6396481273711485,0.7686383767566874,-0.006731933409321826
1658,1213,1,129.76666666666668,1.6714285714285715,-0.6393904642900737,0.7683287538188366,0.02916779439926065
1658,1228,1,129.76666666666668,3.6,-0.6384003938799552,0.7671390276548032,0.06279051952931337
1658,1244,1,129.76666666666668,5.6571428571428575,-0.6365471979742671,0.7649121197161927,0.09857542220244352
1658,1260,1,129.76666666666668,7.714285714285714,-0.6338735228305703,0.7616992762253941,0.13423326581765546
1658,1275,1,129.76666666666668,9.642857142857142,-0.6306248406072704,0.757795470798842,0.1675062233047364
1658,1291,1,129.76666666666668,11.7,-0.6263722305129634,0.7526852872776282,0.20278729535651246
1658,1306,1,129.76666666666668,13.628571428571428,-0.6216520396760709,0.7470132315526128,0.23562676726531598
1658,1322,1,129.76666666666668,15.685714285714285,-0.6158410652561241,0.7400304268598528,0.27036040698635294
1658,1337,1,129.76666666666668,17.614285714285714,-0.6096721982011187,0.7326175575701785,0.3026075430000415
1658,1353,33,129.76666666666668,19.67142857142857,-19.87692194939756,23.88526498919824,11.10864934244205
1658,1368,43,129.76666666666668,21.6,-25.573960385895347,30.731157580406084,15.829355765441154
1658,1384,50,129.76666666666668,23.65714285714286,-29.295364497870484,35.203013110789755,20.06313751282371
1658,1400,59,129.76666666666668,25.714285714285715,-34.00265039178795,40.859561506077966,25.59914060793593
1662,1011,5,130.9,-24.3,-2.983664614844706,3.444436642278277,-2.057571793025544
1662,1026,13,130.9,-22.37142857142857,-7.87101074891121,9.086543340169296,-4.947920767125234
1662,1042,5,130.9,-20.314285714285713,-3.070087542361871,3.5442059986570187,-1.735847436072092
1662,1057,5,130.9,-18.385714285714286,-3.1065968092339,3.5863534491348865,-1.5770622063622133
1662,1073,5,130.9,-16.32857142857143,-3.141659915029152,3.626831405602367,-1.4057264789550543
1662,1088,9,130.9,-14.4,-5.707538343632458,6.588962482647912,-2.238208984483693
1662,1104,5,130.9,-12.342857142857143,-3.198035524658229,3.691913189450004,-1.0688057749605724
1662,1120,5,130.9,-10.285714285714286,-3.22109429739817,3.718532964794813,-0.8927844739931834
1662,1135,5,130.9,-8.357142857142858,-3.2389416724835294,3.739136538134337,-0.7267150689495636
1662,1151,1,130.9,-6.3,-0.6507868047779888,0.7512888363979793,-0.10973431109104527
1662,1166,1,130.9,-4.371428571428571,-0.6528360976508514,0.753654604797996,-0.07622182279888506
1662,1182,1,130.9,-2.3142857142857145,-0.6542067795359006,0.7552369632461543,-0.04038092316914863
1662,1197,17,130.9,-0.38571428571428573,-11.130341617050126,12.849217809568623,-0.11444286795847104
1662,1213,1,130.9,1.6714285714285715,-0.6544622407323556,0.755531875717674,0.02916779439926065
1662,1228,1,130.9,3.6,-0.653448832282781,0.7543619650045388,0.06279051952931337
1662,1244,1,130.9,5.6571428571428575,-0.6515519526564961,0.7521721472689061,0.09857542220244352
1662,1260,1,130.9,7.714285714285714,-0.6488152533729415,0.7490128152031396,0.13423326581765546
1662,1275,1,130.9,9.642857142857142,-0.6454899928849722,0.7451740294988429,0.1675062233047364
1662,1291,1,130.9,11.7,-0.6411371398370753,0.7401489584965483,0.20278729535651246
1662,1306,1,130.9,13.628571428571428,-0.6363056841862205,0.7345713735372503,0.23562676726531598
1662,1322,5,130.9,15.685714285714285,-3.151788664458981,3.638524353765166,1.3518020349317648
1662,1337,5,130.9,17.614285714285714,-3.1202172634053102,3.6020773315039234,1.5130377150002075
1662,1353,42,130.9,19.67142857142857,-25.894225326036395,29.89311134121961,14.138280981289881
1662,1368,44,130.9,21.6,-26.785554969611784,30.922090426001798,16.19748031812583
1662,1384,49,130.9,23.65714285714286,-29.386199425670984,33.92435650289945,19.661874762567237
1662,1400,56,130.9,25.714285714285715,-33.034461023447534,38.13602488730072,24.297489390583255
1665,1011,1,131.75,-24.3,-0.6068867322446295,0.6799591361892723,-0.4115143586051088
1665,1026,1,131.75,-22.37142857142857,-0.6157647118687123,0.689906071977389,-0.3806092897788642
1665,1042,5,131.75,-20.314285714285713,-3.1223271325787354,3.498271995692244,-1.735847436072092
1665,1057,1,131.75,-18.385714285714286,-0.6318915258026357,0.7079746404422794,-0.31541244127244267
1665,1073,1,131.75,-16.32857142857143,-0.6390234713948302,0.7159653103754996,-0.2811452957910109
1665,1088,5,131.75,-14.4,-3.2248088449634364,3.6130930536029484,-1.243449435824274
1665,1104,5,131.75,-12.342857142857143,-3.2524522352574956,3.644064855731776,-1.0688057749605724
1665,1120,24,131.75,-10.285714285714286,-15.724336168405703,17.61763022677036,-4.28536547516728
1665,1135,5,131.75,-8.357142857142858,-3.294054428511553,3.6906761752509603,-0.7267150689495636
1665,1151,13,131.75,-6.3,-8.604184900457588,9.640174717429232,-1.4265460441835884
1665,1166,5,131.75,-4.371428571428571,-3.31972269959104,3.7194350432626675,-0.3811091139944253
1665,1182,5,131.75,-2.3142857142857145,-3.3266927243554325,3.7272442962356,-0.20190461584574315
1665,1197,1,131.75,-0.38571428571428573,-0.665866577308433,0.7460404696101446,-0.006731933409321826
1665,1213,1,131.75,1.6714285714285715,-0.665598352910436,0.745739949562042,0.02916779439926065
1665,1228,1,131.75,3.6,-0.6645677006391796,0.744585201252612,0.06279051952931337
1665,1244,1,131.75,5.6571428571428575,-0.6626385443390213,0.7424237642302897,0.09857542220244352
1665,1260,1,131.75,7.714285714285714,-0.6598552782891622,0.739305378082602,0.13423326581765546
1665,1275,1,131.75,9.642857142857142,-0.6564734362728621,0.7355163442251192,0.1675062233047364
1665,1291,1,131.75,11.7,-0.6520465165228407,0.7305563996930143,0.20278729535651246
1665,1306,1,131.75,13.628571428571428,-0.6471328504268864,0.7250511019552136,0.23562676726531598
1665,1322,1,131.75,15.685714285714285,-0.6410836907682175,0.7182735911650756,0.27036040698635294
1665,1337,24,131.75,17.614285714285714,-15.231887252688862,17.065887831431265,7.2625810320009965
1665,1353,35,131.75,19.67142857142857,-21.945694055136347,24.58807283133946,11.781900817741567
1665,1368,29,131.75,21.6,-17.954512347518428,20.116331529220524,10.675612027855662
1665,1384,49,131.75,23.65714285714286,-29.88622523758875,33.484686378540786,19.661874762567237
1665,1400,39,131.75,25.714285714285715,-23.397607380176186,26.214804275384008,16.921465825584768
1669,1011,1,132.88333333333333,-24.3,-0.620216995012786,0.6678224402931783,-0.4115143586051088
1669,1026,1,132.88333333333333,-22.37142857142857,-0.6292899793963264,0.6775918316843847,-0.3806092897788642
1669,1042,5,132.88333333333333,-20.314285714285713,-3.1909090258942783,3.4358307972233404,-1.735847436072092
1669,1057,5,132.88333333333333,-18.385714285714286,-3.2288550934194786,3.4766894573664517,-1.5770622063622133
1669,1073,5,132.88333333333333,-16.32857142857143,-3.2652980870521233,3.51592967350861,-1.4057264789550543
1669,1088,5,132.88333333333333,-14.4,-3.295641748364446,3.5486023962942976,-1.243449435824274
1669,1104,1,132.88333333333333,-12.342857142857143,-0.6647784651060393,0.7158042755863475,-0.21376115499211445
1669,1120,30,132.88333333333333,-10.285714285714286,-20.08715137598428,21.62896302151757,-5.356706843959101
1669,1135,5,132.88333333333333,-8.357142857142858,-3.3664083106639295,3.624800724792255,-0.7267150689495636
1669,1151,5,132.88333333333333,-6.3,-3.381990677212769,3.641579133216833,-0.5486715554552264
1669,1166,5,132.88333333333333,-4.371428571428571,-3.392640385135572,3.653046271316248,-0.3811091139944253
1669,1182,1,132.88333333333333,-2.3142857142857145,-0.6799527012888931,0.7321432271447607,-0.04038092316914863
1669,1197,1,132.88333333333333,-0.38571428571428573,-0.6804923319549797,0.7327242777628199,-0.006731933409321826
1669,1213,1,132.88333333333333,1.6714285714285715,-0.6802182160099837,0.7324291217435839,0.02916779439926065
1669,1228,1,132.88333333333333,3.6,-0.6791649254689012,0.7312949847155119,0.06279051952931337
1669,1244,1,132.88333333333333,5.6571428571428575,-0.6771933952642963,0.7291721275172443,0.09857542220244352
1669,1260,1,132.88333333333333,7.714285714285714,-0.6743489947953982,0.7261094019267088,0.13423326581765546
1669,1275,1,132.88333333333333,9.642857142857142,-0.6708928706432028,0.7223879991211831,0.1675062233047364
1669,1291,1,132.88333333333333,11.7,-0.6663687136322792,0.7175165854069521,0.20278729535651246
1669,1306,1,132.88333333333333,13.628571428571428,-0.6613471188953877,0.7121095525808276,0.23562676726531598
1669,1322,5,132.88333333333333,15.685714285714285,-3.2758254474386606,3.527265073150534,1.3518020349317648
1669,1337,14,132.88333333333333,17.614285714285714,-9.08043240307617,9.777411091765654,4.236505602000581
1669,1353,38,132.88333333333333,19.67142857142857,-24.35010801816477,26.219127642186017,12.791778030690844
1669,1368,42,132.88333333333333,21.6,-26.574244466268755,28.6139801571307,15.461231212756475
1669,1384,47,132.88333333333333,23.65714285714286,-29.296036127682132,31.544685964792798,18.859349262054288
1669,1400,64,132.88333333333333,25.714285714285715,-39.2394431348282,42.25131023619588,27.76855930352372
1672,1011,1,133.73333333333332,-24.3,-0.6300557276332078,0.6585481855858499,-0.4115143586051088
1672,1026,1,133.73333333333332,-22.37142857142857,-0.6392726401389002,0.6681819064475397,-0.3806092897788642
1672,1042,5,133.73333333333332,-20.314285714285713,-3.241527601286939,3.3881163629333764,-1.735847436072092
1672,1057,1,133.73333333333332,-18.385714285714286,-0.6560151242758705,0.6856815212705327,-0.31541244127244267
1672,1073,5,133.73333333333332,-16.32857142857143,-3.317096723759617,3.4671028815983864,-1.4057264789550543
1672,1088,1,133.73333333333332,-14.4,-0.6695843475689768,0.699864373655753,-0.2486898871648548
1672,1104,1,133.73333333333332,-12.342857142857143,-0.675324092882424,0.705863682440858,-0.21376115499211445
1672,1120,1,133.73333333333332,-10.285714285714286,-0.6801933773739549,0.7109531663172204,-0.17855689479863668
1672,1135,5,133.73333333333332,-8.357142857142858,-3.4198108964139466,3.5744620072578854,-0.7267150689495636
1672,1151,5,133.73333333333332,-6.3,-3.4356404518326498,3.5910074087873296,-0.5486715554552264
1672,1166,5,133.73333333333332,-4.371428571428571,-3.4464591000289064,3.602315299228862,-0.3811091139944253
1672,1182,5,133.73333333333332,-2.3142857142857145,-3.453695218057568,3.609878649880972,-0.20190461584574315
1672,1197,1,133.73333333333332,-0.38571428571428573,-0.6912872346393448,0.7225487113664102,-0.006731933409321826
1672,1213,1,133.73333333333332,1.6714285714285715,-0.6910087702912713,0.7222576542691863,0.02916779439926065
1672,1228,1,133.73333333333332,3.6,-0.6899387710110076,0.721139267349282,0.06279051952931337
1672,1244,1,133.73333333333332,5.6571428571428575,-0.6879359656902868,0.7190458909189194,0.09857542220244352
1672,1260,1,133.73333333333332,7.714285714285714,-0.6850464434399736,0.7160256983364284,0.13423326581765546
1672,1275,1,133.73333333333332,9.642857142857142,-0.6815354935063019,0.7123559757911105,0.1675062233047364
1672,1291,1,133.73333333333332,11.7,-0.6769395681118591,0.7075522128906957,0.20278729535651246
1672,1306,1,133.73333333333332,13.628571428571428,-0.6718383139519886,0.7022202691849943,0.23562676726531598
1672,1322,1,133.73333333333332,15.685714285714285,-0.6655582167150369,0.6956561726149447,0.27036040698635294
1672,1337,5,133.73333333333332,17.614285714285714,-3.294456669974704,3.443438996504241,1.5130377150002075
1672,1353,13,133.73333333333332,19.67142857142857,-8.462446757092971,8.845136569800003,4.376134589446868
1672,1368,59,133.73333333333332,21.6,-37.92267364716363,39.637617479834574,21.719348608396
1672,1384,52,133.73333333333332,23.65714285714286,-32.92680939832279,34.415829640739396,20.86566301333666
1672,1400,60,133.73333333333332,25.714285714285715,-37.370543437371445,39.060518769484545,26.033024347053487
1676,1011,1,134.86666666666667,-24.3,-0.6429579684392353,0.6459574161524253,-0.4115143586051088
1676,1026,5,134.86666666666667,-22.37142857142857,-3.2618181214422304,3.277034750499572,-1.903046448894321
1676,1042,1,134.86666666666667,-20.314285714285713,-0.661581479147023,0.6646678069508971,-0.34716948721441837
1676,1057,5,134.86666666666667,-18.385714285714286,-3.347244799712183,3.362859950706198,-1.5770622063622133
1676,1073,5,134.86666666666667,-16.32857142857143,-3.385024017854063,3.4008154117675597,-1.4057264789550543
1676,1088,5,134.86666666666667,-14.4,-3.4164802646019887,3.4324184042935997,-1.243449435824274
1676,1104,5,134.86666666666667,-12.342857142857143,-3.4457666818523776,3.4618414449028414,-1.0688057749605724
1676,1120,12,134.86666666666667,-10.285714285714286,-8.32946800509263,8.36832560541231,-2.14268273758364
1676,1135,5,134.86666666666667,-8.357142857142858,-3.4898415647523766,3.5061219404761608,-0.7267150689495636
1676,1151,5,134.86666666666667,-6.3,-3.505995276792323,3.522351010808587,-0.5486715554552264
1676,1166,5,134.86666666666667,-4.371428571428571,-3.5170354685729035,3.533442705921601,-0.3811091139944253
1676,1182,5,134.86666666666667,-2.3142857142857145,-3.5244197673627453,3.54086145302565,-0.20190461584574315
1676,1197,1,134.86666666666667,-0.38571428571428573,-0.705443370321111,0.7087343171757414,-0.006731933409321826
1676,1213,1,134.86666666666667,1.6714285714285715,-0.7051592035979662,0.7084488247932694,0.02916779439926065
1676,1228,5,134.86666666666667,3.6,-3.5203364647051236,3.5367591014512723,0.31395259764656686
1676,1244,1,134.86666666666667,5.6571428571428575,-0.7020234743013193,0.7052984670815009,0.09857542220244352
1676,1260,1,134.86666666666667,7.714285714285714,-0.6990747805995726,0.7023360174998761,0.13423326581765546
1676,1275,1,134.86666666666667,9.642857142857142,-0.6954919336581994,0.6987364563056394,0.1675062233047364
1676,1291,1,134.86666666666667,11.7,-0.6908018931981124,0.6940245364509057,0.20278729535651246
1676,1306,1,134.86666666666667,13.628571428571428,-0.6855961758825292,0.688794534069013,0.23562676726531598
1676,1322,1,134.86666666666667,15.685714285714285,-0.6791874752168923,0.682355936328451,0.27036040698635294
1676,1337,1,134.86666666666667,17.614285714285714,-0.6723840684997787,0.6755207912027305,0.3026075430000415
1676,1353,49,134.86666666666667,19.67142857142857,-32.55009767455016,32.701946350243595,16.494661144838194
1676,1368,45,134.86666666666667,21.6,-29.516378436148628,29.654074581383234,16.56560487081051
1676,1384,58,134.86666666666667,23.65714285714286,-37.478130470378645,37.65296879302498,23.273239514875506
1676,1400,68,134.86666666666667,25.714285714285715,-43.220590367963744,43.42221770179492,29.504094259993952
1680,1011,1,136.0,-24.3,-0.6556086510429338,0.6331139149785691,-0.4115143586051088
1680,1026,1,136.0,-22.37142857142857,-0.6651993702596877,0.6423755648685148,-0.3806092897788642
1680,1042,1,136.0,-20.314285714285713,-0.674598593359778,0.6514522891081793,-0.34716948721441837
1680,1057,1,136.0,-18.385714285714286,-0.6826208727692831,0.6591993142823043,-0.31541244127244267
1680,1073,1,136.0,-16.32857142857143,-0.6903253833156192,0.6666394736322838,-0.2811452957910109
1680,1088,5,136.0,-14.4,-3.483702088688246,3.3641720018181958,-1.243449435824274
1680,1104,5,136.0,-12.342857142857143,-3.513564738270172,3.3930100273054586,-1.0688057749605724
1680,1120,5,136.0,-10.285714285714286,-3.5388985690491475,3.4174746233115774,-0.8927844739931834
1680,1135,1,136.0,-8.357142857142858,-0.7117013655417814,0.6872820197185642,-0.1453430137899127
1680,1151,1,136.0,-6.3,-0.7149956752415441,0.6904632976163629,-0.10973431109104527
1680,1166,1,136.0,-4.371428571428571,-0.7172471584164372,0.6926375296450242,-0.07622182279888506
